OrganizationId;ReviewId;ReviewerReviewsCount;ReviewDate;ReviewRateStars;ReviewTextOriginal
164;ChZDSUhNMG9nS0VJQ0FnSUREelBUNFN3EAE;2;11 bulan lalu;5;cokalat nya mantap?????????? …
164;ChZDSUhNMG9nS0VJQ0FnSUN5aGI2OVh3EAE;1;4 tahun lalu;5;Tempatnya nyaman.... Cofee dan makanannya mantul..... ?? …
164;ChZDSUhNMG9nS0VJQ0FnSURaMkx2T1l3EAE;1;setahun lalu;5;kopinya enak
164;ChZDSUhNMG9nS0VJQ0FnSUNQNDV2d0R3EAE;4406901;3 bulan lalu;5;Asik disini
165;ChdDSUhNMG9nS0VJQ0FnSURfejdlRzJRRRAB;87225;sebulan lalu;5;Wombats terasa padat karena ruangnya kecil, jadi kamu bisa take away kalo kurang nyaman. Tapi kalo udah tau celah waktu yang pas, akan sedikit terselamatkan dari hiruk pikuk padat. …
165;ChdDSUhNMG9nS0VJQ0FnTURnNW8zVTZRRRAB;29202;2 minggu lalu;5;"Sore2 gerimis enaknya tuh emang nongki sambil ngopi dan nyemil croissant..
Coffee shop nya gak jauh juga dari plengkung wijilan.
Yang bawa motor bisa parkir disebrang jalan, karena memang tempatnya dipinggir jalan bgt, tapi cukup cozy kok, mau nugas atau sekedar nongkrong juga oke.."
165;ChZDSUhNMG9nS0VJQ0FnTURnM09yQkxnEAE;305967;2 minggu lalu;5;Espresso bar mungil yang hampir mirip Inmigunani. Black (23k) enak dan wangi, cukup kuat tendangan kafeinnya. Sofa di bagian dalam pewe sekali diduduki. …
165;ChZDSUhNMG9nS0VJQ0FnSUNmdnRyWklnEAE;232143;2 bulan lalu;5;"Magicnya enak. As expected from a coffeeshop owner by Bapak Magic Indonesia ;)
Biasanya ada 2 jenis beans, house blend sama seasonal guest blend.
Mostly indoor seating without ac. …"
165;ChZDSUhNMG9nS0VJQ0FnSUNmZzVDOUNBEAE;42165;2 bulan lalu;5;Saya kesana pada pagi hari dan beruntung bisa mencoba salah satu beans seasonal mereka yaitu Ethiopia. Sangat menyenangkan di lidah. Baristanya sangat ramah! saya diberi komplimen 1 cangkir gratis, dan sempat berdiskusi dan diajari satu dua …
165;ChZDSUhNMG9nS0VJQ0FnTUNndHMtbkVREAE;248436;3 minggu lalu;5;"Nyoba beberapa minuman di sini. Magic, Flat white, dan Kombucha Bons x Wombats.
Best di Magic ( houseblend ) nya. Selalu terkesima ketika mendapatkan citarasa lembut seperti kue saat minum kopi susu. …"
165;ChdDSUhNMG9nS0VJQ0FnTUNBeUluNTRRRRAB;2323870;sebulan lalu;5;Paling suka ada tempat ngopi yang udah buka sejak pagi. Kalo Anda baru jalan2, sepedaan, ato lari2 sekitar alun2 dan keraton, mampirlah ke sini. Cobain kopinya ya, menunya standar tapi rasanya oke lo.
165;ChZDSUhNMG9nS0VJQ0FnSUNfM2NpU1RREAE;75;sebulan lalu;5;"Tidak berlebihan jika foundernya disebut sebagai bapak magic Indonesia, karena magicnya memang sangat enak dengan house blend nya menarik.
Ada juga beberapa guest blend yang menarik untuk dicoba jika kita menginginkan …"
165;ChdDSUhNMG9nS0VJQ0FnSURmX2NiQzRnRRAB;83206;2 bulan lalu;5;Magicnya enak, sesuai referensi bapak magic. ?? tempatnya nyaman, estetik, kamar mandi luas dan yg penting bgt buka nya pagiii bgt jadi cocok buat yg abis lari  / jogging. Sayangnya saja pas saya datang sepertinya aplikasi POS sedang eror jadi pelayanan cukup lama. …
165;ChZDSUhNMG9nS0VJQ0FnTUNBekk3VUVnEAE;253280;sebulan lalu;5;"Menikmati Wijilan di pagi hari… dengan segelas kopi filter dan sepotong banana cake merupakan perpaduan yg yahuds ????…
Nambah kmdn…. Magicnya woww amazing, enak bgts….
Wajib mengulang-ulang kembali kesini… …"
165;ChZDSUhNMG9nS0VJQ0FnSUQzNEwzMU9REAE;92197;3 bulan lalu;5;Lokasi: jl. Wijilan yg iconic dengan atmosfer Jogja yang sangat kental. Asik buat nongkrong. …
165;ChdDSUhNMG9nS0VJQ0FnSUN2dDVMYXV3RRAB;3751661;2 bulan lalu;5;Post run coffee memang rencana untuk mampir ke wombats, tapi hari ini baru lari 1km dan ternyata hujan deres ?? *magic nya enak!aku pesen yang wombats house blend lebih ke choco nutty, banana bread nya gluten free tapi masih too sweet buat aku (preferensi masing2 ya, krn aku gak gitu suka manis ???) …
165;ChZDSUhNMG9nS0VJQ0FnSUQzZ2VYVWVBEAE;14962359;3 bulan lalu;5;"Mencoba magic dari bapak magic Indonesia.

Hahaha. Selamat untuk dibukanya cafe yang konsepnya dibutuhkan buat morning …"
165;ChZDSUhNMG9nS0VJQ0FnTUNBNmFtY0ZBEAE;3353161;sebulan lalu;5;"Magic nya benar benar punya rasa yang ajaib. Perfect balance apalagi disandingkan dengan banana bread.
Ada beberapa pilihan kopi yang patut dicoba. Enak enak enak"
165;ChZDSUhNMG9nS0VJQ0FnSURmeHVta1NREAE;76465;2 bulan lalu;5;"Tempat Kopi di daerah Wijilan Jogja
Tempatnya enak dan nyaman buat menghabiskan waktu sambil menunggu belanja gudeg di area tersebut. …"
165;ChZDSUhNMG9nS0VJQ0FnSUNfajh1SGNREAE;209105;sebulan lalu;5;"kakak2 terimakasih airnya.
kopinya enak. tempatnya lucu dari luar ijo sage aku kira toko kue wkwkwk. makanya td nanya, ini kopi? wkwk trnyata iya. awalnya cm mampir berteduh, tp trnyata …"
165;ChdDSUhNMG9nS0VJQ0FnSURfcllLYnRRRRAB;1240;sebulan lalu;5;Tempatnya enak sama dengan enaknya kopi magic mereka, baristanya juga ramah dan informatif, keren emang bakalan balik terus sih soalnya sejalan arah pulang kantor.
165;ChdDSUhNMG9nS0VJQ0FnSUNmeE9MSHJRRRAB;4842;2 bulan lalu;5;Sengaja finish run di wombats sekalian nyobain kopi magic dan banana cake gluten free nya. Aku gak paham² amat dengan perkopian, untuk rasa kopi magicnya asem gak ada pahit²nya sama sekali, dan dikasih biskuit manis yg bisa bantu netralin …
165;ChdDSUhNMG9nS0VJQ0FnTURna2FpSXRRRRAB;122195;seminggu lalu;5;"Rasa magic nya number one ini mah..
Buat Magician yg lagi di Jogja, wajib datang kesini. No debat"
165;ChZDSUhNMG9nS0VJQ0FnSURmanE2MWV3EAE;12972452;2 bulan lalu;4;Kopi susu gula aren. Enak mantab. Harga agak pricey utk ukuran cup reguler/ 300 ml. Almond croissant, lumayan. Harga sesuai. Parkir sangat terbatas
165;ChdDSUhNMG9nS0VJQ0FnSURfLU9UYTdnRRAB;1671588;sebulan lalu;4;"Makan siang di Wijilan dan lihat kafe ini...
Akhirnya nyebrang untuk beli Kombucha...
Ambil soursop dan kawista untuk di bawa pulang …"
165;ChdDSUhNMG9nS0VJQ0FnTUNBcTVDZTFnRRAB;295133;sebulan lalu;5;"Terkenal dengan Magic Coffee, coffee with double ristretto and steam milk..
Ambience enak buat nongkrong anak muda, lokasi di sentra gudeg Wijilan.
Akses enak, harga affordable.."
165;ChZDSUhNMG9nS0VJQ0FnSURmanVPb0pREAE;7562050;2 bulan lalu;5;Nyoba es kopi gula aren. Agak pricey dgn gelas kecilnya. Almond croissant nya, mayan.. harga sesuai. Parkiran mobil sangat terbatas. Pelayanan bagus, cepat, ramah
165;ChdDSUhNMG9nS0VJQ0FnSUMzemZmM3hRRRAB;119634;4 bulan lalu;5;Salah satu tempat cafe yang berlokasi di sekitaran kuliner gudeg Wijilan. Lokasi nya strategis buat kamu yang lagi jalan kaki sekitaran Kraton Jogja. Kopi Magic nya Joss ?? …
165;ChdDSUhNMG9nS0VJQ0FnTURBeEw3YzlRRRAB;3517;sebulan lalu;5;Tempat yg enak untuk nongkrong setalah olahraga, habis lari atau sepedaan bisa banget mampir di wombats. …
165;ChdDSUhNMG9nS0VJQ0FnSUR2dy03eWdRRRAB;126611;2 bulan lalu;5;"Enak kopinya, asik tempatnya.

Yang harus saya acungin jempol selain seduhan kopinya adalah toiletnya sangat bersih dan wangi padahal tempatnya sederhana."
165;ChZDSUhNMG9nS0VJQ0FnTURnME1Ud0xBEAE;43;2 minggu lalu;5;Tempat rapi, estetik, instagramable. Makanan minuman enak. Penyajian cepat, staff ramah ???????? Suka bgt, pasti balik lagi dan cobain menu2 lain …
165;ChdDSUhNMG9nS0VJQ0FnSURQOXJ2YXFRRRAB;4251126;3 bulan lalu;5;Ke sini jajal magic, jajal piccolo, dan yang lainnya. Suasana di sini kayak ketemu teman lama. Jadi kadang random ngobrol sama orang baru.
165;ChZDSUhNMG9nS0VJQ0FnTURBaXVidUZREAE;3261778;sebulan lalu;5;Enak banget untuk ngopi pagi di sini, memang harganya agak mahal tp rasa kopinya juga enak
165;ChdDSUhNMG9nS0VJQ0FnSUNmczRtMXRBRRAB;7572420;2 bulan lalu;5;Lokasinya strategis dekat dengan sentra guded alun-alun. Kesini tau dari tokuli
165;ChZDSUhNMG9nS0VJQ0FnSUQzc1piN0dnEAE;59221;sebulan lalu;5;"Ngopi pagi pagi dengan kopi yang Oke rasanya..,
Lokasi tengah kota"
165;ChZDSUhNMG9nS0VJQ0FnSURfbjRUTVZ3EAE;5;sebulan lalu;1;Harus improve sih rasa kopinya. Range harga segitu dibanding coffee shop lain di yogya ya kureng. Apalagi ini punya influencer kopi, fafifu magicnya tidak tercermin dari kualitas rasa kopinya. Nanti kalau udah ada improvement rasa, sy ubah bintangnya. Sekarang 1 dulu.
165;ChZDSUhNMG9nS0VJQ0FnSURfaU1pUGFREAE;2041048;sebulan lalu;4;Saya merasakan biasa saja, ndak ada yg spesial. Masih perlu ditingkatkan lagi rasa dan suasananya.
165;ChdDSUhNMG9nS0VJQ0FnSUQzZ0tlaW1nRRAB;164861;4 bulan lalu;5;Warung kopi Bapak Magic Indonesia ?? Bisa minta rekomendasi beans dari baristanya ya. …
165;ChdDSUhNMG9nS0VJQ0FnSUNfaVAzNThRRRAB;11925;sebulan lalu;5;The best Magic coffee in town! Banyak Varian minuman kopi yang terkurasi dengan baik. …
165;ChdDSUhNMG9nS0VJQ0FnSUR2azRib2h3RRAB;222131;2 bulan lalu;5;Enak! Pilihan beansnya juga menarik. Tempatnya bersih
165;ChdDSUhNMG9nS0VJQ0FnSUNmN056V2lRRRAB;164115;sebulan lalu;5;".small.simple.gold.ukuran kafenya ga istimewa, tp di layout dg asik. Walopun penuh, kita ttp dpt privasi utk grup kita.
.sayang kurang banyak aja jenis makanannya.jadi pas kita meetup lama jd berasa kelaparan. Kan ga enak juga kalo beli gudeg, pdhl ini kafe letakknya d tengah wilayah surga gudeg."
165;ChZDSUhNMG9nS0VJQ0FnSUN2a2ZLc0NnEAE;62;2 bulan lalu;5;Magicnya enak, suasana oke buat pagi ataupun nyore, barista ramah-ramah, goodjob wombats???? …
165;ChZDSUhNMG9nS0VJQ0FnTUNBd2RLMVVnEAE;194350;sebulan lalu;5;kopi nikmat, wifi kenceng, service OK
165;ChZDSUhNMG9nS0VJQ0FnTUNBME5QM1dBEAE;1095542;sebulan lalu;5;Ke sini mencoba magic, magic nya lumayan enak. Buka sejak pagi, cocok untuk ngopi setelah lari atau sambil wisata gudeg di daerah Wijilan
166;ChZDSUhNMG9nS0VJQ0FnSURmMDllMk1REAE;7482868;2 bulan lalu;5;Saya mengunjungi Jempolan Coffee and Eatery dan merasakan pengalaman yang beragam.   Tempat Nyaman, tempat luas cocok utk nongki dan nugas bagi para mahasiswa yg punya duit, tp sayang harganya Kurang Kompetitif. …
166;ChdDSUhNMG9nS0VJQ0FnSURuNnFlc3JRRRAB;61305;5 bulan lalu;5;Tempatnya cozy dan aesthetic. Mau di indoor maupun outdoor juga oke. Kebersihan sangat terjaga, toilet juga bersih. Area parkir juga luas. Untuk menu semuanya worth it. Jempolan toastnya enak, suka juga sama saus churros nya. Minuman andalan ya cappucino, karna emang dasar suka cappucino.
166;ChZDSUhNMG9nS0VJQ0FnSURmNC1lVENREAE;34;2 bulan lalu;5;Tempatnya cozy, cocok u/ family, rapat ataupun tongkrongan mahasiswa. Semua menu nya worth it klo menurutq, tom yam nya medok endulita, steaknya juga, nasgornya juga porsi jumbo + enak, anak2 pada suka,u/ minuman, manisnya pas gak enek. Sukses selalu buat jempolan coffee & eatery
166;ChdDSUhNMG9nS0VJQ0FnSUNQMXBLeXRBRRAB;77100;3 bulan lalu;5;Merupakan salah satu tempat nongkrong yang berletak di jakal km atas. Tempatnya lumayan luas walau kalau terlihat dari pinggir jalan sepertinya kecil, karena tempatnya memanjang kebelakang. Kemarin kesini pas dengan event halloween agak …
166;ChZDSUhNMG9nS0VJQ0FnSURYemJ2MkxnEAE;6942503;4 bulan lalu;3;"Ke sini dengan temen kantor karena nyari tempat nongki ngopi dan ada makanan beratnya
Varian makanannya lumayan banyak juga …"
166;ChdDSUhNMG9nS0VJQ0FnSURUelpiMmlBRRAB;74157;9 bulan lalu;5;"Tempat nongkrong nyaman dan aesthetic
Terdapat area indoor dengan sofa dan AC serta area outdoor yang sangat luas
Ada kolam ikan, dekat sawah dan banyak colokan, cocok utk yang mau work from …"
166;ChZDSUhNMG9nS0VJQ0FnTUNBdHFlOEtREAE;1523;sebulan lalu;5;nasigorengny porsinya mantep!! sampe begah makannya. dengan harga sgitu dan porsi yg bnyk tuh worthit
166;ChdDSUhNMG9nS0VJQ0FnSUNqeDgyNnZ3RRAB;86456;10 bulan lalu;5;Salah satu ikon perkopian di daerah Tiyasan! Kalau mau nugas, kerja, meeting sama klien/relasi, atau sekedar nongki ngobrol sama temen, bisa banget kesini. Vibes nya oke buat sekedar nongkrong nugas maupun ngobrol …
166;ChdDSUhNMG9nS0VJQ0FnSUNsNTR5ZTZRRRAB;175599;setahun lalu;5;Meskipun udah banyak banget kafe bertebaran di Jakal atas, tapi yg ini salah satu favorit saya. Selain dekat dengan rumah, kafe ini juga luassss, banyak spacenya jadi pas banget buat nongkrong rame-rame sama temen. Buat kerja oke juga …
166;ChZDSUhNMG9nS0VJQ0FnSURUNDkzdFFREAE;4561150;9 bulan lalu;5;Konsep cafenya unik. Homey dan comfy. Cafenya cukup luas, pilihan tempatnya beragam, bisa indoor, outdoor atau semi outdoor. Wifi-nya kenceng. Musholla nyaman. Toilet bersih dan gak bauk. Ada kang parkir yang bantu rapikan kendaraan.
166;ChZDSUhNMG9nS0VJQ0FnSUR6Z2NMVk13EAE;47428;9 bulan lalu;3;"Tadinya mau ke tempat sebelah, tapi temen bilang disini lebih oke dan nyaman.

Tapi, pas udah di lokasi sayang banget agak gimana gtu feelnya. …"
166;ChZDSUhNMG9nS0VJQ0FnSURqc2VycUxREAE;2323870;10 bulan lalu;5;Meskipun siang dengan cuaca panas, tempat ini sungguh nyaman. Ada area Indoor berAC, area semi outdoor, dan area outdoor di bawah pohon-pohon rindang. Berbagai pilihan menu tersedia, mulai dari makanan berat dan aneka snack. Minuman ada …
166;ChZDSUhNMG9nS0VJQ0FnSUNybnRuZFd3EAE;159319;8 bulan lalu;5;memang jempolan kaya namanya. rasa kopi the best dan ada menu lain selain kopi. suasana nyaman dan ada live musik dimalam harinya. toilet bersih, harga oke dan bikin betah. cussa kesini buat yg lg di jakal.
166;ChZDSUhNMG9nS0VJQ0FnSUNMM05tcEFREAE;1412;8 bulan lalu;3;Sebenernya makanannya enak, nasi goreng dan fish n chip porsinya banyak. Tapi sangat di sayangkan makanan datang terlalu lama?? dan ayam di nasi goreng seperti blm matang (masih merah). Semoga bisa di tingkatkan lagi pelayanan dan kualitas masakannya.
166;ChdDSUhNMG9nS0VJQ0FnSUNaMjl1azR3RRAB;5963368;setahun lalu;5;Parkiran mobil dan motor luas. Tempatnya bersih, proses penyajian makanan cepat. Mocktailnya enak. Ada mushola bersih dan cukup luas, kurang lebih bisa 10 orang sholat bersama. Ada tempat indoor dan outdoor, semua tempatnya ramai kalau malam.
166;ChZDSUhNMG9nS0VJQ0FnSUNGMllpOFRBEAE;2091867;setahun lalu;3;Jempolan Coffee & Eatery adalah tempat yang luar biasa dengan suasana yang memikat. Dengan ruang indoor, semi outdoor, dan outdoor, pengunjung memiliki banyak pilihan tempat duduk sesuai selera mereka. Kolam ikan yang ada menambah nuansa …
166;ChdDSUhNMG9nS0VJQ0FnSUN6MnFPaHVBRRAB;3419;9 bulan lalu;4;"Disini nyaman bgt...bisa buat kerja, ngobrol bareng temen..atau family time.
Makanannya juga oke...
Minumannya jg ga kalah enak.. …"
166;ChdDSUhNMG9nS0VJQ0FnSURqOGZYSXB3RRAB;2121363;10 bulan lalu;5;Vibes nongkrong asik nih, beverages mantap banyak pilihan, flavor and taste mantap! Asyik kalau bareng temen temen nongkrong sampe larut ga sadar waktu. Harga standar, pelayanan ramah dan cepat. Parkir luas, recommended ???? …
166;ChZDSUhNMG9nS0VJQ0FnSUQzdkludVVREAE;93;3 bulan lalu;1;"Harga hot sama ice beda
Tapi d tulis ice pdhl lbh mahal ice
Trs keterangannya d kasi hot …"
166;ChZDSUhNMG9nS0VJQ0FnSUN6aF9TSVRnEAE;138282;9 bulan lalu;5;disini tempatnya nyaman dan luas, selain itu wifi nya kencang dan ada banyak colokan, yang mau nongkrong bareng temen atau ga ngerjain tugas disini bakal lupa waktu sih. …
166;ChZDSUhNMG9nS0VJQ0FnSURwNF92bWFREAE;3972191;setahun lalu;5;Tempat nyaman, wifi kencang, mushola dan toilet bersih nan wangi. Minum dan makan enak. Parkir luas. Saya oesan ayam cabe garam rice bowl terlalu pedas, porsi besar. Nasi goreng kecombrang enak dan banyak.
166;ChZDSUhNMG9nS0VJQ0FnSUNPdU5tMFBREAE;66194;2 tahun lalu;5;"(+)
# Suasana nyaman dan luas
# Area parkir luas untuk mobil & motor …"
166;ChZDSUhNMG9nS0VJQ0FnSUM5Z2FlZUZREAE;5281263;setahun lalu;5;"Lokasi sesuai maps, parkir mobil dan motor luas. Twmpatnya nyaman, bisa outdoor bisa indoor AC.
Masakan enak, Rice Bowl nya super pedaas, tapi enak.. apalagi Sambal Matahnya …"
166;ChZDSUhNMG9nS0VJQ0FnTURBb1lIQkVREAE;2639;sebulan lalu;4;"Pernah datang sehari 2x, brunch sama dinner.
Ternyata kalau malam minuman nya ga pakai gelas, tp cup plastik. Jadi ga berasa vibes dine in nya dan kurang waah ngurangin mood. …"
166;ChZDSUhNMG9nS0VJQ0FnSUMxZ3FmdEdnEAE;274939;setahun lalu;5;Berkunjung ke sini secara random dan ternyata tempatnya nyaman banget. Tempatnya luas dan indoor nya juga nggak terlalu panas. Jadi kalau berkunjung saat siang nggak terlalu kerasa panasnya. Terus kalau duduk di dekat kolam menurutku lebih …
166;ChdDSUhNMG9nS0VJQ0FnSUQ2ZzhUZS1RRRAB;166561;setahun lalu;5;Tempatnya cozy bgt trus dtambah ada angin dr luar jd enak aj klo nongkrong lama2 dsini. Krn t4 duduk nya lebih cenderung outdoor jd wort it bgt. Trus dr segi makanan enak smua. Klo aku dr segi minuman lebih ke coffee si trus paling favorit …
166;ChdDSUhNMG9nS0VJQ0FnSURUNXIzNHZRRRAB;84323;9 bulan lalu;5;"Tempat dan parkirannya luas, pelayanannya pun ramah
Cocok banget buat nongkrong, ngerjain tugas, ghibah, menghilangkan rasa galau rasa sakit hati …"
166;ChdDSUhNMG9nS0VJQ0FnSUNIM09Hb2t3RRAB;186516;6 bulan lalu;5;"cafe dengan nuansa outdoor, tapi ada yang ruang ac juga...
kopinya enak
churo nya juga top"
166;ChZDSUhNMG9nS0VJQ0FnSUNsMmJTZENnEAE;45173;setahun lalu;5;Sepengalamnku nongkrong2 di Jogja sisi utara, kafe ini yang paling top. Tempat enak, makanan enak, suasana nyaman, adem, sejuk, parkir luas, tempat shalat nyaman, toilet bersih, pokoknya lengkap deh. …
166;ChZDSUhNMG9nS0VJQ0FnSUNXdUpqM2Z3EAE;159466;3 tahun lalu;4;Tempat ngopi yang lumayan luas dan dengan gaya industrial yg menyenangkan. Tempat ini bersih, tersedia fasilitas 2 kamar mandi dan 1 mushola yg cukup untuk kurang levih 10 orang sholat bersamaan. Tempat parkirnya tidak terlalu besar dan …
166;ChdDSUhNMG9nS0VJQ0FnTURBbzdhMXJRRRAB;1;3 minggu lalu;2;Parkir mobil saya suruh bayar 6000,- ini sih mahal ya parkirnya, . kata tukang parkirnya shif malam sama shif siang ??. Kalopun ada karcis dari pemda sleman saya gpp saya bayar. Parkir liar ga ada karcisnya masuk kemana tuh. …
166;ChdDSUhNMG9nS0VJQ0FnSUNCN3V2bjVnRRAB;277950;2 tahun lalu;4;Spacious mulai dari parkiran sampai dengan tempat nongkrongnya. Bisa buat rombongan besar. Buat berdua juga bisa.. Nuansanya teduh, nyaman banget.. Bisa ajak bocah juga, ada kolam ikan \?(???)?/?? …
166;ChdDSUhNMG9nS0VJQ0FnSUNPMk0tQy1nRRAB;581925;2 tahun lalu;5;"Tempatnya enak, bisa indoor dan outdoor.
Indoor ber-AC, outdoor bisa di tepi sawah atau dekat kolam ikan koi yg besar2.
Parkirannya juga cukup luas. …"
166;ChZDSUhNMG9nS0VJQ0FnSURGeGNYeVN3EAE;183343;setahun lalu;4;"Sering kesini dari awal2 buka pas masih sepi sampai sekarang udah rame banget
Harga per menu sekitar 20-30rban sekelas cafe pada umumnya
Porsi pas rasa juga lumayan …"
166;ChZDSUhNMG9nS0VJQ0FnSURtN19TVGZnEAE;40127;3 tahun lalu;4;Yeah sekian banyak kafe sederetannya, this is the best one, they cook the food seriously, with nice platting and taste. Mungkin menu minuman sedikit lbh di perbanyak n upgrade yah, biar lbh unik dan gak bosenin. Tempat n suasana, the best …
166;ChZDSUhNMG9nS0VJQ0FnSUNWdU11V0xnEAE;714;setahun lalu;4;"Salah satu tempat yang lumayan sering didatengin...
Oke, untuk tempatnya bersih ya gaes. Mulai dari meja, kursi, tempat indoor maupun outdoornya dan kamar mandinya juga bersih. …"
166;ChdDSUhNMG9nS0VJQ0FnSUNfMHJYdDRRRRAB;52;sebulan lalu;5;Datang untuk meeting, tempatnya oke dan cukup nyaman, ga semua tempat parkir terlindungi hujan, tapi bagi yang naik motor, ada tempat helm di sisi beratap …
166;ChdDSUhNMG9nS0VJQ0FnSUNLMVlTXzd3RRAB;77379;3 tahun lalu;4;Tempat masih baru, luas, dan bersih. Ada area indoor, semi outdoor, dan outdoor. Banyak tempat duduk. Area parkir juga luas. Ada view sawah di belakang. …
166;ChZDSUhNMG9nS0VJQ0FnSURtLTl6M1NnEAE;145572;3 tahun lalu;4;Waktu kesini rame bgt, smpe gatau mau duduk dimna, rasanya enak, makanannya yg kurang cocok (untuk rasa), tolong beli asbak yg banyak kak, wkt kesini kehabisan asbak gak cm aku, smpe dilantai² bercecer puntung rokok sembarangan, pdhl tmpt udh ok, karna ada puntung berceceran d outdoor kmna² jd kesannya jorok :(
166;ChdDSUhNMG9nS0VJQ0FnSURHci1XZXFBRRAB;77713241;3 tahun lalu;4;Ini cafe baru yang asli luas banget, menunya lumayan banyak, dan enak-enak. Parkir luas, ada toilet, mushola dan safe untuk pengguna wheelchair. Dan menu yang kita pesen cepet banget datengnya. Tempat duduk banyak. Cuma minusnya, karema …
167;ChdDSUhNMG9nS0VJQ0FnTURnbzViM29BRRAB;29129;seminggu lalu;5;Sekali kali harus mampir kesini deh, beneran. Cafenya nyaman banget buat nugas, kumpul bersama teman, maupun cuma duduk duduk syantik. Ada pilihan tempat duduk outdoor atau indoor, yg indoor tapi ACnya kurang dingin ??. Cafenya luas, …
167;ChZDSUhNMG9nS0VJQ0FnSURmNWJfOFJREAE;5176162;2 bulan lalu;5;Kafe ini menawarkan suasana yang nyaman, cocok untuk belajar, bekerja atau bersantai bersama teman. Kafe ini dirancang dengan konsep modern dan minimalis, dilengkapi area indoor dan outdoor yang Instagramable. UMPAMA menjadi tempat favorit bagi mahasiswa dan pecinta kopi. Buka setiap hari pukul 09.00-24.00. WIB.
167;ChZDSUhNMG9nS0VJQ0FnSURfNmQ2WU5BEAE;108276;sebulan lalu;5;Sering kesini untuk nugas maupun bimbingan. Suasana nyaman, tenang, dan pilihan minuman, makanan dan cemilan yang variatif. Interiornya juga asik dan kekinian. Kalau rame-rame kesini bisa pesan snack platter untuk sharing. Pembayaran bisa …
167;ChZDSUhNMG9nS0VJQ0FnSUQzM192T0VBEAE;171246;3 bulan lalu;5;"Worth to the price sih ini????
Kwetiaw ayam yg pedas enak bgtttt, kopi favorit sih rena sama shakeera …"
167;ChdDSUhNMG9nS0VJQ0FnSURmcGFfQjRnRRAB;14;2 bulan lalu;4;Tempat adem estetik. Cocok buat teman-teman buat bikin paper, nugas sambil ngopi
167;ChZDSUhNMG9nS0VJQ0FnSURfbl9hN1lnEAE;4038;sebulan lalu;5;"Tempat kopi enak kursinya banyak enak buat kerja ataupun nongkrong seruu

Cobaim dah kopi luna myaa segerr bgt"
167;ChdDSUhNMG9nS0VJQ0FnSUR6cTlmRTBBRRAB;16168;8 bulan lalu;5;Sukaaakk tempatnya, tapi ini di jakal atas jadi cuckup jauh dari rumahku. Sangat mendukung untuk belajar, untuk nongkrong juga nyaman. Ada musholanya. Menyediakan berbagai mainan juga. Makanannyaa enakkk enakkk, pegawainya ramah, ada kamar mandi juga
167;ChZDSUhNMG9nS0VJQ0FnSUQxdmVfQ093EAE;152633;setahun lalu;5;Comfort cafe sekitar UII versi akuu. Udah ga keitung berapa banyak tugas yg digarap disini ??????berjasa banget, makasi yaaa Umpamaaa!! (???•????-?)?? …
167;ChdDSUhNMG9nS0VJQ0FnSURPNlBxaDdnRRAB;63100;2 tahun lalu;4;Makanan yg aku pesen fried fries sama spaghetinya, utk ff oke kok ga yg asin banget gitu utk kematangan mienya pas, cuman yg bolognese dagingnya kegedean...lebih rekomen di giling gitu si jd, pas dikunyah tu kalau ada daging yg rada keras …
167;ChZDSUhNMG9nS0VJQ0FnSUNLdV9mWEN3EAE;153864;3 tahun lalu;5;Tempatnya asik, banyak tanaman ada smoking & non smoking room. Non smoking room nya nyaman, dinginnya bikin betah lama-lama. Ada pilihan kopi, dan beberapa special-tea. Barista ramah. Harga standar kafe. …
168;ChZDSUhNMG9nS0VJQ0FnSURMamNLUURnEAE;4521;8 bulan lalu;5;"*2nd floor, 3rd floor, n 4th floor, respectively.

Suasana nya enak bgttt, lantai 2 yg ingin dalam ruangan tersedia kipas angin/AC, …"
168;ChdDSUhNMG9nS0VJQ0FnSUQ3aVpxMzFnRRAB;2623;6 bulan lalu;3;"Cuma mau ngasi saran aja sebenarnya ini tuu enak lho, tapi gaa manis hambar
Kopi susu nya juga kurang manis
Milo dino nya juga gaa manis ??"
168;ChZDSUhNMG9nS0VJQ0FnSUNQM2Q2eVhnEAE;4783;3 bulan lalu;5;Enak banget di buat kerja. Ada rooftopnya juga! Sayang nggak ada makanan buat dicemil-cemil eeuuuyyy
168;ChdDSUhNMG9nS0VJQ0FnSUREbzdHRW9BRRAB;468292;10 bulan lalu;4;Pilihan menu bervariasi, harga standar lah, rasa cukup oke, pelayanan juga ramah, kalo saja lebih terkonsep bakalan rame nih kopi an, soalnya sayang juga, tempatnya 4 lantai, tapi sepi
168;ChdDSUhNMG9nS0VJQ0FnSURNa2J6LXFnRRAB;4782643;5 tahun lalu;4;"Kedai kecil bahkan bisa dibilang terlalu kecil. Untuk rasa oke, kopinya enak, kopi aren favorit saya.
Pelayanan kurang ya, agak cuek gitu. …"
168;ChZDSUhNMG9nS0VJQ0FnSURMdk5hUE1BEAE;13471;8 bulan lalu;5;Tempat nyaman dan bisa buat sunsetan dengan harga terjangkau dan minuman yg manisnya pas
168;ChdDSUhNMG9nS0VJQ0FnSURMLWNYVXNnRRAB;32;8 bulan lalu;5;Kopi enak...kppi kekinian.. tiap pagi ngupi disini...  murah meriah
168;ChZDSUhNMG9nS0VJQ0FnSUNfajdPWlNnEAE;1;sebulan lalu;5;Kopi arennya enak, blednya juga enak... Suasananya manteb buat nongkrong
